date,WB country,% monthly_hashrate PH/s
4/1/21 0:00,United Arab Emirates,3.39E-05
4/1/21 0:00,Switzerland,3.94E-05
4/1/21 0:00,Slovakia,4.12E-05
4/1/21 0:00,Luxembourg,1.14E-05
4/1/21 0:00,Afghanistan,3.80E-06
4/1/21 0:00,West Bank,0
4/1/21 0:00,Puerto Rico,2.63E-06
4/1/21 0:00,"Hong Kong SAR, China",4.86E-05
4/1/21 0:00,Suriname,0
4/1/21 0:00,Nicaragua,0
4/1/21 0:00,Monaco,0
4/1/21 0:00,Bolivia,0
4/1/21 0:00,Bermuda,0
4/1/21 0:00,Jordan,4.24E-09
4/1/21 0:00,Morocco,4.85E-09
4/1/21 0:00,Tanzania,3.10E-08
4/1/21 0:00,Trinidad and Tobago,6.53E-08
4/1/21 0:00,Syria,1.35E-07
4/1/21 0:00,Jamaica,1.46E-07
4/1/21 0:00,Honduras,2.25E-07
4/1/21 0:00,Fiji,2.74E-07
4/1/21 0:00,Bangladesh,3.72E-07
4/1/21 0:00,Curacao,7.22E-07
4/1/21 0:00,Pakistan,8.09E-07
4/1/21 0:00,Nepal,8.12E-07
4/1/21 0:00,Denmark,9.03E-07
4/1/21 0:00,Sri Lanka,9.15E-07
4/1/21 0:00,Republic of the Congo,1.03E-06
4/1/21 0:00,Montenegro,1.21E-06
4/1/21 0:00,Myanmar,1.72E-06
4/1/21 0:00,Qatar,1.88E-06
4/1/21 0:00,Guatemala,2.07E-06
4/1/21 0:00,Peru,2.14E-06
4/1/21 0:00,Sudan,2.24E-06
4/1/21 0:00,Algeria,2.47E-06
4/1/21 0:00,Oman,2.55E-06
4/1/21 0:00,Armenia,2.78E-06
4/1/21 0:00,Albania,6.01E-05
4/1/21 0:00,Kosovo,5.89E-05
4/1/21 0:00,Iceland,0.002550853
4/1/21 0:00,"Korea, Rep.",0.000723698
4/1/21 0:00,Paraguay,0.000723928
4/1/21 0:00,Brunei,0.001016808
4/1/21 0:00,Serbia,0.001093418
4/1/21 0:00,Italy,0.00112362
4/1/21 0:00,"Egypt, Arab Rep.",0.00112388
4/1/21 0:00,Georgia,0.001194179
4/1/21 0:00,Libya,0.001194911
4/1/21 0:00,Japan,0.001774222
4/1/21 0:00,Sweden,0.002231833
4/1/21 0:00,United Kingdom,0.002428646
4/1/21 0:00,France,0.003079919
4/1/21 0:00,Brazil,0.003274687
4/1/21 0:00,Mongolia,0.000616912
4/1/21 0:00,Venezuela,0.003728234
4/1/21 0:00,Thailand,0.0055968
4/1/21 0:00,Norway,0.00600342
4/1/21 0:00,Singapore,0.007382294
4/1/21 0:00,Ireland,0.022722555
4/1/21 0:00,Germany,0.028081851
4/1/21 0:00,Canada,0.030048353
4/1/21 0:00,Malaysia,0.034429136
4/1/21 0:00,"Iran, Islamic Rep.",0.046411993
4/1/21 0:00,Russian Federation,0.068379529
4/1/21 0:00,Kazakhstan,0.081905626
4/1/21 0:00,United States,0.168460411
4/1/21 0:00,Mainland China,0.460379895
4/1/21 0:00,Moldova,6.11E-05
4/1/21 0:00,Netherlands,0.004710165
4/1/21 0:00,Finland,0.000500779
4/1/21 0:00,Ukraine,0.001112439
4/1/21 0:00,Mexico,0.000386493
4/1/21 0:00,Latvia,6.25E-05
4/1/21 0:00,Vietnam,6.58E-05
4/1/21 0:00,Azerbaijan,6.80E-05
4/1/21 0:00,Colombia,7.08E-05
4/1/21 0:00,South Africa,7.32E-05
4/1/21 0:00,Turkmenistan,7.54E-05
4/1/21 0:00,Lithuania,7.89E-05
4/1/21 0:00,Belarus,7.97E-05
4/1/21 0:00,Zimbabwe,8.37E-05
4/1/21 0:00,Turkey,0.000416019
4/1/21 0:00,Argentina,8.83E-05
4/1/21 0:00,Poland,9.28E-05
4/1/21 0:00,Czech Republic,9.35E-05
4/1/21 0:00,Bulgaria,9.87E-05
4/1/21 0:00,Portugal,0.000110522
4/1/21 0:00,Dominican Republic,8.67E-05
4/1/21 0:00,Hungary,0.000143166
4/1/21 0:00,Indonesia,0.000352111
4/1/21 0:00,Tajikistan,0.00012047
4/1/21 0:00,Kuwait,0.000306333
4/1/21 0:00,Uzbekistan,0.000301815
4/1/21 0:00,Taiwan,0.000286438
4/1/21 0:00,Spain,0.000250454
4/1/21 0:00,India,0.000316801
4/1/21 0:00,Belgium,0.00021271
4/1/21 0:00,Greece,0.000198119
4/1/21 0:00,Romania,0.000183806
4/1/21 0:00,Kyrgyzstan,0.000173204
4/1/21 0:00,Australia,0.000166997
4/1/21 0:00,Angola,0.000222526
5/1/21 0:00,Luxembourg,1.55E-05
5/1/21 0:00,Lebanon,1.54E-05
5/1/21 0:00,Bhutan,1.45E-05
5/1/21 0:00,Bosnia and Herzegovina,1.44E-05
5/1/21 0:00,Iraq,1.33E-05
5/1/21 0:00,Saudi Arabia,1.31E-05
5/1/21 0:00,Cyprus,1.12E-05
5/1/21 0:00,Mauritius,1.19E-05
5/1/21 0:00,Chile,1.09E-05
5/1/21 0:00,Bolivia,8.11E-06
5/1/21 0:00,Panama,7.55E-06
5/1/21 0:00,New Zealand,1.64E-05
5/1/21 0:00,Philippines,1.30E-05
5/1/21 0:00,Laos,1.71E-05
5/1/21 0:00,Turkmenistan,6.21E-05
5/1/21 0:00,Uruguay,2.78E-05
5/1/21 0:00,Nigeria,2.80E-05
5/1/21 0:00,North Macedonia,2.84E-05
5/1/21 0:00,Morocco,2.90E-05
5/1/21 0:00,Austria,3.52E-05
5/1/21 0:00,Lithuania,3.58E-05
5/1/21 0:00,Bahrain,3.61E-05
5/1/21 0:00,Estonia,3.98E-05
5/1/21 0:00,Slovakia,3.98E-05
5/1/21 0:00,United Arab Emirates,4.17E-05
5/1/21 0:00,Albania,5.14E-05
5/1/21 0:00,Croatia,5.24E-05
5/1/21 0:00,Latvia,6.20E-05
5/1/21 0:00,Ecuador,7.28E-06
5/1/21 0:00,Denmark,1.91E-05
5/1/21 0:00,Costa Rica,6.67E-06
5/1/21 0:00,Cambodia,1.75E-11
5/1/21 0:00,Guatemala,6.05E-06
5/1/21 0:00,Zambia,0
5/1/21 0:00,Myanmar,3.49E-11
5/1/21 0:00,Cuba,1.75E-09
5/1/21 0:00,Jordan,3.55E-09
5/1/21 0:00,Trinidad and Tobago,2.91E-08
5/1/21 0:00,Tunisia,3.49E-08
5/1/21 0:00,Fiji,2.62E-07
5/1/21 0:00,Seychelles,2.97E-07
5/1/21 0:00,Nepal,5.01E-07
5/1/21 0:00,Afghanistan,6.42E-07
5/1/21 0:00,Honduras,6.43E-07
5/1/21 0:00,Curacao,6.75E-07
5/1/21 0:00,Pakistan,7.43E-07
5/1/21 0:00,Algeria,7.94E-07
5/1/21 0:00,Jamaica,7.98E-07
5/1/21 0:00,Sudan,8.35E-07
5/1/21 0:00,Republic of the Congo,8.37E-07
5/1/21 0:00,Nicaragua,8.53E-07
5/1/21 0:00,Kenya,9.83E-07
5/1/21 0:00,Montenegro,1.04E-06
5/1/21 0:00,Oman,1.21E-06
5/1/21 0:00,Puerto Rico,1.26E-06
5/1/21 0:00,Sri Lanka,1.49E-06
5/1/21 0:00,Qatar,1.63E-06
5/1/21 0:00,Armenia,2.87E-06
5/1/21 0:00,Ghana,3.22E-06
5/1/21 0:00,Tanzania,3.30E-06
5/1/21 0:00,Cameroon,4.09E-06
5/1/21 0:00,Peru,5.09E-06
5/1/21 0:00,Slovenia,6.46E-06
5/1/21 0:00,Moldova,6.59E-05
5/1/21 0:00,United States,0.177733321
5/1/21 0:00,Belarus,7.71E-05
5/1/21 0:00,Brunei,0.001014313
5/1/21 0:00,Australia,0.001109816
5/1/21 0:00,Serbia,0.001150841
5/1/21 0:00,Georgia,0.001156158
5/1/21 0:00,Ukraine,0.001189995
5/1/21 0:00,"Egypt, Arab Rep.",0.001287275
5/1/21 0:00,Bangladesh,0.001302019
5/1/21 0:00,Spain,0.001425875
5/1/21 0:00,"Korea, Rep.",0.001698154
5/1/21 0:00,Netherlands,0.002219761
5/1/21 0:00,United Kingdom,0.002265179
5/1/21 0:00,Iceland,0.002529212
5/1/21 0:00,France,0.002985403
5/1/21 0:00,Libya,0.000905884
5/1/21 0:00,Japan,0.003158218
5/1/21 0:00,Venezuela,0.003454703
5/1/21 0:00,Thailand,0.005356656
5/1/21 0:00,Norway,0.005855558
5/1/21 0:00,Singapore,0.006540428
5/1/21 0:00,Ireland,0.022455611
5/1/21 0:00,Germany,0.027942652
5/1/21 0:00,Malaysia,0.032423154
5/1/21 0:00,"Iran, Islamic Rep.",0.043038013
5/1/21 0:00,Canada,0.047412455
5/1/21 0:00,Russian Federation,0.071884973
5/1/21 0:00,Kazakhstan,0.07370865
5/1/21 0:00,Mainland China,0.439799576
5/1/21 0:00,Kosovo,6.60E-05
5/1/21 0:00,Sweden,0.003239647
5/1/21 0:00,Paraguay,0.000880512
5/1/21 0:00,Brazil,0.002859142
5/1/21 0:00,Mongolia,0.00076078
5/1/21 0:00,Azerbaijan,8.20E-05
5/1/21 0:00,Italy,0.000813803
5/1/21 0:00,Tajikistan,9.57E-05
5/1/21 0:00,South Africa,9.60E-05
5/1/21 0:00,Portugal,0.000107035
5/1/21 0:00,Zimbabwe,0.000107941
5/1/21 0:00,Czech Republic,0.000110027
5/1/21 0:00,Dominican Republic,0.000116119
5/1/21 0:00,Poland,0.000119655
5/1/21 0:00,Bulgaria,0.000122822
5/1/21 0:00,Vietnam,0.000153738
5/1/21 0:00,Hungary,0.000184902
5/1/21 0:00,Indonesia,0.000209951
5/1/21 0:00,Switzerland,0.000224783
5/1/21 0:00,Uzbekistan,0.000235162
5/1/21 0:00,Israel,0.000121516
5/1/21 0:00,Romania,0.000539038
5/1/21 0:00,Turkey,0.0005765
5/1/21 0:00,Argentina,0.000244541
5/1/21 0:00,Finland,0.000456896
5/1/21 0:00,Kyrgyzstan,0.000430367
5/1/21 0:00,Colombia,0.000426432
5/1/21 0:00,Mexico,0.000385704
5/1/21 0:00,Kuwait,0.000418515
5/1/21 0:00,"Hong Kong SAR, China",0.000352221
5/1/21 0:00,India,0.000290364
5/1/21 0:00,Greece,0.000290017
5/1/21 0:00,Belgium,0.000273159
5/1/21 0:00,Taiwan,0.000251995
5/1/21 0:00,Angola,0.000378223
6/1/21 0:00,Cyprus,1.67E-05
6/1/21 0:00,Laos,2.16E-05
6/1/21 0:00,Mauritius,1.89E-05
6/1/21 0:00,Denmark,1.81E-05
6/1/21 0:00,Philippines,1.79E-05
6/1/21 0:00,Guatemala,1.64E-05
6/1/21 0:00,Bhutan,1.02E-05
6/1/21 0:00,Bosnia and Herzegovina,1.35E-05
6/1/21 0:00,Sudan,1.32E-05
6/1/21 0:00,Iraq,1.29E-05
6/1/21 0:00,Saudi Arabia,1.10E-05
6/1/21 0:00,Luxembourg,2.78E-05
6/1/21 0:00,Nigeria,1.58E-05
6/1/21 0:00,Lithuania,2.78E-05
6/1/21 0:00,Latvia,6.79E-05
6/1/21 0:00,Uruguay,3.13E-05
6/1/21 0:00,Lebanon,3.36E-05
6/1/21 0:00,Bahrain,3.37E-05
6/1/21 0:00,United Arab Emirates,3.87E-05
6/1/21 0:00,Austria,3.91E-05
6/1/21 0:00,Israel,4.48E-05
6/1/21 0:00,Estonia,4.63E-05
6/1/21 0:00,North Macedonia,4.67E-05
6/1/21 0:00,Slovakia,4.82E-05
6/1/21 0:00,Albania,5.72E-05
6/1/21 0:00,Turkmenistan,5.80E-05
6/1/21 0:00,Croatia,6.52E-05
6/1/21 0:00,Morocco,6.57E-05
6/1/21 0:00,Bolivia,9.98E-06
6/1/21 0:00,New Zealand,2.79E-05
6/1/21 0:00,Slovenia,9.73E-06
6/1/21 0:00,Tunisia,0
6/1/21 0:00,Chile,7.63E-06
6/1/21 0:00,Republic of the Congo,6.83E-05
6/1/21 0:00,Syria,0
6/1/21 0:00,Bermuda,0
6/1/21 0:00,Cuba,2.16E-11
6/1/21 0:00,Guinea,1.68E-09
6/1/21 0:00,Cambodia,5.53E-09
6/1/21 0:00,Jordan,6.02E-09
6/1/21 0:00,Myanmar,6.40E-08
6/1/21 0:00,Trinidad and Tobago,1.94E-07
6/1/21 0:00,West Bank,0
6/1/21 0:00,Mozambique,3.02E-07
6/1/21 0:00,Honduras,3.45E-07
6/1/21 0:00,Afghanistan,3.57E-07
6/1/21 0:00,Nepal,6.09E-07
6/1/21 0:00,Montenegro,6.67E-07
6/1/21 0:00,Curacao,8.65E-07
6/1/21 0:00,Pakistan,1.15E-06
6/1/21 0:00,Kenya,1.23E-06
6/1/21 0:00,Algeria,1.33E-06
6/1/21 0:00,Puerto Rico,1.33E-06
6/1/21 0:00,Sri Lanka,1.54E-06
6/1/21 0:00,Qatar,2.19E-06
6/1/21 0:00,Costa Rica,2.97E-06
6/1/21 0:00,Ghana,3.00E-06
6/1/21 0:00,Armenia,4.16E-06
6/1/21 0:00,Peru,4.41E-06
6/1/21 0:00,Tanzania,5.01E-06
6/1/21 0:00,Cameroon,5.15E-06
6/1/21 0:00,Panama,7.43E-06
6/1/21 0:00,Ecuador,8.29E-06
6/1/21 0:00,Moldova,7.65E-05
6/1/21 0:00,Fiji,2.29E-07
6/1/21 0:00,Zimbabwe,8.97E-05
6/1/21 0:00,Mongolia,0.000961889
6/1/21 0:00,Spain,0.00121143
6/1/21 0:00,Brunei,0.001248253
6/1/21 0:00,Libya,0.001315837
6/1/21 0:00,Ukraine,0.001337763
6/1/21 0:00,Georgia,0.001372127
6/1/21 0:00,Paraguay,0.001401306
6/1/21 0:00,Bangladesh,0.001479468
6/1/21 0:00,Netherlands,0.001562196
6/1/21 0:00,United Kingdom,0.001655133
6/1/21 0:00,"Egypt, Arab Rep.",0.001947255
6/1/21 0:00,Japan,0.002112969
6/1/21 0:00,France,0.002665772
6/1/21 0:00,Brazil,0.00354189
6/1/21 0:00,Sweden,0.003679377
6/1/21 0:00,Venezuela,0.00429395
6/1/21 0:00,Thailand,0.006713843
6/1/21 0:00,Norway,0.007357002
6/1/21 0:00,Singapore,0.00781261
6/1/21 0:00,Ireland,0.028577592
6/1/21 0:00,Germany,0.032786354
6/1/21 0:00,"Iran, Islamic Rep.",0.034273496
6/1/21 0:00,Malaysia,0.037881549
6/1/21 0:00,Canada,0.059787512
6/1/21 0:00,Kazakhstan,0.088024158
6/1/21 0:00,Russian Federation,0.088980343
6/1/21 0:00,United States,0.218098032
6/1/21 0:00,Mainland China,0.342533073
6/1/21 0:00,Kosovo,8.32E-05
6/1/21 0:00,Kuwait,0.000958957
6/1/21 0:00,Romania,0.000843011
6/1/21 0:00,Iceland,0.003369335
6/1/21 0:00,Italy,0.000682576
6/1/21 0:00,Turkey,0.000704951
6/1/21 0:00,Azerbaijan,9.36E-05
6/1/21 0:00,Indonesia,9.75E-05
6/1/21 0:00,Portugal,0.000118035
6/1/21 0:00,Vietnam,0.000120252
6/1/21 0:00,Colombia,0.000121116
6/1/21 0:00,Czech Republic,0.000126883
6/1/21 0:00,Dominican Republic,0.000129214
6/1/21 0:00,South Africa,0.000135542
6/1/21 0:00,Tajikistan,0.000151087
6/1/21 0:00,Bulgaria,0.0001603
6/1/21 0:00,Switzerland,0.000170262
6/1/21 0:00,Poland,0.000182261
6/1/21 0:00,Serbia,0.000281419
6/1/21 0:00,Belgium,0.000286712
6/1/21 0:00,Belarus,9.32E-05
6/1/21 0:00,Greece,0.000379561
6/1/21 0:00,Hungary,0.000308862
6/1/21 0:00,Australia,0.000318867
6/1/21 0:00,Taiwan,0.000326003
6/1/21 0:00,"Korea, Rep.",0.000337717
6/1/21 0:00,"Hong Kong SAR, China",0.000350972
6/1/21 0:00,India,0.0003515
6/1/21 0:00,Argentina,0.000358905
6/1/21 0:00,Angola,0.000375804
6/1/21 0:00,Uzbekistan,0.000297455
6/1/21 0:00,Kyrgyzstan,0.000397113
6/1/21 0:00,Oman,0.000444612
6/1/21 0:00,Finland,0.000447604
6/1/21 0:00,Mexico,0.000522781
7/1/21 0:00,Luxembourg,2.47E-05
7/1/21 0:00,Mauritius,2.62E-05
7/1/21 0:00,Peru,1.19E-05
7/1/21 0:00,Guatemala,2.81E-05
7/1/21 0:00,New Zealand,2.78E-05
7/1/21 0:00,Nigeria,2.46E-05
7/1/21 0:00,Ecuador,1.23E-05
7/1/21 0:00,Bosnia and Herzegovina,1.67E-05
7/1/21 0:00,Cyprus,1.66E-05
7/1/21 0:00,Iraq,1.60E-05
7/1/21 0:00,Chile,1.57E-05
7/1/21 0:00,Sudan,1.36E-05
7/1/21 0:00,Bangladesh,2.88E-05
7/1/21 0:00,Panama,1.76E-05
7/1/21 0:00,Latvia,3.17E-05
7/1/21 0:00,Lebanon,4.18E-05
7/1/21 0:00,Bahrain,3.28E-05
7/1/21 0:00,Philippines,3.43E-05
7/1/21 0:00,Slovenia,3.55E-05
7/1/21 0:00,Laos,3.71E-05
7/1/21 0:00,Denmark,3.73E-05
7/1/21 0:00,Austria,4.59E-05
7/1/21 0:00,North Macedonia,4.72E-05
7/1/21 0:00,United Arab Emirates,6.08E-05
7/1/21 0:00,Israel,6.34E-05
7/1/21 0:00,Albania,6.39E-05
7/1/21 0:00,Morocco,7.16E-05
7/1/21 0:00,Turkmenistan,8.22E-05
7/1/21 0:00,Kosovo,8.96E-05
7/1/21 0:00,Lithuania,3.23E-05
7/1/21 0:00,Saudi Arabia,1.08E-05
7/1/21 0:00,Zambia,0
7/1/21 0:00,Bolivia,8.93E-06
7/1/21 0:00,Slovakia,0.000105398
7/1/21 0:00,Malta,0
7/1/21 0:00,El Salvador,0
7/1/21 0:00,Bhutan,0
7/1/21 0:00,Barbados,0
7/1/21 0:00,Uganda,1.97E-09
7/1/21 0:00,Jordan,7.80E-09
7/1/21 0:00,Cambodia,1.17E-08
7/1/21 0:00,Uruguay,1.85E-08
7/1/21 0:00,Bermuda,9.55E-08
7/1/21 0:00,Fiji,1.22E-07
7/1/21 0:00,Jamaica,3.21E-07
7/1/21 0:00,Honduras,3.58E-07
7/1/21 0:00,Pakistan,3.78E-07
7/1/21 0:00,Tanzania,9.30E-06
7/1/21 0:00,Trinidad and Tobago,5.73E-07
7/1/21 0:00,Afghanistan,7.50E-07
7/1/21 0:00,Nepal,8.88E-07
7/1/21 0:00,Mozambique,1.18E-06
7/1/21 0:00,Kenya,1.87E-06
7/1/21 0:00,Qatar,2.01E-06
7/1/21 0:00,Algeria,2.54E-06
7/1/21 0:00,Sri Lanka,2.73E-06
7/1/21 0:00,Puerto Rico,3.34E-06
7/1/21 0:00,Curacao,3.55E-06
7/1/21 0:00,Ghana,4.77E-06
7/1/21 0:00,Armenia,5.56E-06
7/1/21 0:00,Seychelles,5.73E-06
7/1/21 0:00,Cameroon,7.38E-06
7/1/21 0:00,Costa Rica,7.68E-06
7/1/21 0:00,Montenegro,6.43E-07
7/1/21 0:00,Moldova,0.000114991
7/1/21 0:00,Estonia,0.000117425
7/1/21 0:00,Monaco,0.000118145
7/1/21 0:00,Mexico,0.000824441
7/1/21 0:00,Japan,0.001395801
7/1/21 0:00,Kuwait,0.001519449
7/1/21 0:00,Mongolia,0.001522926
7/1/21 0:00,Ukraine,0.001634078
7/1/21 0:00,Netherlands,0.001724478
7/1/21 0:00,Libya,0.001826261
7/1/21 0:00,Georgia,0.001897779
7/1/21 0:00,Brunei,0.00189786
7/1/21 0:00,Australia,0.002018759
7/1/21 0:00,Paraguay,0.002136356
7/1/21 0:00,"Egypt, Arab Rep.",0.002166842
7/1/21 0:00,United Kingdom,0.002423761
7/1/21 0:00,France,0.002562208
7/1/21 0:00,Iceland,0.00491046
7/1/21 0:00,Brazil,0.005531696
7/1/21 0:00,Venezuela,0.006350049
7/1/21 0:00,Sweden,0.008457458
7/1/21 0:00,Norway,0.008642857
7/1/21 0:00,Thailand,0.010374739
7/1/21 0:00,Singapore,0.011223118
7/1/21 0:00,"Iran, Islamic Rep.",0.03808576
7/1/21 0:00,Germany,0.046980247
7/1/21 0:00,Ireland,0.050589187
7/1/21 0:00,Malaysia,0.053925275
7/1/21 0:00,Canada,0.108305518
7/1/21 0:00,Russian Federation,0.119009784
7/1/21 0:00,Kazakhstan,0.137866891
7/1/21 0:00,Mainland China,0
7/1/21 0:00,Spain,0.000809904
7/1/21 0:00,Kyrgyzstan,0.000716973
7/1/21 0:00,United States,0.351171806
7/1/21 0:00,Italy,0.000676234
7/1/21 0:00,Zimbabwe,0.000124769
7/1/21 0:00,Belarus,0.000127652
7/1/21 0:00,Portugal,0.000128887
7/1/21 0:00,Switzerland,0.000133071
7/1/21 0:00,Azerbaijan,0.000133706
7/1/21 0:00,Croatia,0.00013552
7/1/21 0:00,Bulgaria,0.00015308
7/1/21 0:00,Indonesia,0.000153624
7/1/21 0:00,Turkey,0.000700295
7/1/21 0:00,Colombia,0.000160558
7/1/21 0:00,Republic of the Congo,0.00018322
7/1/21 0:00,Poland,0.00019681
7/1/21 0:00,Dominican Republic,0.000202435
7/1/21 0:00,Tajikistan,0.000215655
7/1/21 0:00,Czech Republic,0.000225657
7/1/21 0:00,Vietnam,0.00015751
7/1/21 0:00,Hungary,0.000266726
7/1/21 0:00,Romania,0.000666901
7/1/21 0:00,"Korea, Rep.",0.000251705
7/1/21 0:00,India,0.000533407
7/1/21 0:00,Uzbekistan,0.000518754
7/1/21 0:00,Angola,0.000514131
7/1/21 0:00,Oman,0.000441401
7/1/21 0:00,Greece,0.000482686
7/1/21 0:00,Finland,0.000417447
7/1/21 0:00,Belgium,0.000411096
7/1/21 0:00,Serbia,0.000321025
7/1/21 0:00,Taiwan,0.000272838
7/1/21 0:00,"Hong Kong SAR, China",0.0002727
7/1/21 0:00,South Africa,0.000270249
7/1/21 0:00,Argentina,0.00042225
8/1/21 0:00,Saudi Arabia,2.20E-05
8/1/21 0:00,Philippines,3.11E-05
8/1/21 0:00,Guatemala,3.00E-05
8/1/21 0:00,New Zealand,2.91E-05
8/1/21 0:00,Israel,2.15E-05
8/1/21 0:00,Ecuador,1.16E-05
8/1/21 0:00,Myanmar,1.73E-05
8/1/21 0:00,Luxembourg,1.70E-05
8/1/21 0:00,Iraq,1.61E-05
8/1/21 0:00,Bosnia and Herzegovina,1.35E-05
8/1/21 0:00,Cyprus,1.28E-05
8/1/21 0:00,Mauritius,2.15E-05
8/1/21 0:00,Lebanon,3.19E-05
8/1/21 0:00,Czech Republic,0.000114548
8/1/21 0:00,Denmark,3.67E-05
8/1/21 0:00,Lithuania,4.65E-05
8/1/21 0:00,United Arab Emirates,4.97E-05
8/1/21 0:00,Kosovo,5.28E-05
8/1/21 0:00,Nigeria,6.07E-05
8/1/21 0:00,Bangladesh,6.84E-05
8/1/21 0:00,Bahrain,7.07E-05
8/1/21 0:00,Zambia,7.09E-05
8/1/21 0:00,Turkmenistan,7.45E-05
8/1/21 0:00,Albania,8.05E-05
8/1/21 0:00,Moldova,8.60E-05
8/1/21 0:00,Slovakia,8.62E-05
8/1/21 0:00,Croatia,9.38E-05
8/1/21 0:00,Peru,1.08E-05
8/1/21 0:00,Slovenia,3.38E-05
8/1/21 0:00,Chile,1.04E-05
8/1/21 0:00,Algeria,3.41E-06
8/1/21 0:00,Honduras,9.01E-06
8/1/21 0:00,Bulgaria,0.000116699
8/1/21 0:00,Yemen,0
8/1/21 0:00,Suriname,0
8/1/21 0:00,Monaco,0
8/1/21 0:00,Jordan,8.33E-09
8/1/21 0:00,Fiji,4.24E-08
8/1/21 0:00,French Polynesia,3.70E-07
8/1/21 0:00,Montenegro,4.13E-07
8/1/21 0:00,Mozambique,4.83E-07
8/1/21 0:00,Trinidad and Tobago,5.57E-07
8/1/21 0:00,Nepal,7.58E-07
8/1/21 0:00,Afghanistan,1.18E-06
8/1/21 0:00,Kenya,1.54E-06
8/1/21 0:00,Qatar,1.65E-06
8/1/21 0:00,Latvia,3.11E-06
8/1/21 0:00,Curacao,3.12E-06
8/1/21 0:00,Cambodia,3.82E-06
8/1/21 0:00,Seychelles,3.97E-06
8/1/21 0:00,Ghana,4.00E-06
8/1/21 0:00,Puerto Rico,4.12E-06
8/1/21 0:00,Cameroon,4.22E-06
8/1/21 0:00,Armenia,4.22E-06
8/1/21 0:00,Pakistan,4.30E-06
8/1/21 0:00,Sudan,4.92E-06
8/1/21 0:00,Uruguay,5.95E-06
8/1/21 0:00,Panama,6.40E-06
8/1/21 0:00,Sri Lanka,6.73E-06
8/1/21 0:00,Costa Rica,6.85E-06
8/1/21 0:00,Bolivia,7.89E-06
8/1/21 0:00,Tanzania,9.32E-06
8/1/21 0:00,Belarus,0.000122814
8/1/21 0:00,Mainland China,0
8/1/21 0:00,Colombia,0.000137224
8/1/21 0:00,Kyrgyzstan,0.000890589
8/1/21 0:00,Libya,0.001006724
8/1/21 0:00,Ukraine,0.001260498
8/1/21 0:00,Mongolia,0.001267723
8/1/21 0:00,Kuwait,0.001296113
8/1/21 0:00,Netherlands,0.001503858
8/1/21 0:00,Brunei,0.001554078
8/1/21 0:00,"Egypt, Arab Rep.",0.001738047
8/1/21 0:00,Paraguay,0.001781069
8/1/21 0:00,Georgia,0.001834983
8/1/21 0:00,Australia,0.001850619
8/1/21 0:00,France,0.002023537
8/1/21 0:00,United Kingdom,0.002464862
8/1/21 0:00,Japan,0.00340037
8/1/21 0:00,Iceland,0.003984443
8/1/21 0:00,Brazil,0.004906448
8/1/21 0:00,Venezuela,0.005440029
8/1/21 0:00,Norway,0.005810538
8/1/21 0:00,Thailand,0.009899872
8/1/21 0:00,Singapore,0.010717538
8/1/21 0:00,Sweden,0.011550429
8/1/21 0:00,"Iran, Islamic Rep.",0.031061864
8/1/21 0:00,Germany,0.044764483
8/1/21 0:00,Malaysia,0.045912397
8/1/21 0:00,Ireland,0.046818634
8/1/21 0:00,Canada,0.095541875
8/1/21 0:00,Russian Federation,0.112327251
8/1/21 0:00,Kazakhstan,0.181001671
8/1/21 0:00,United States,0.35401028
8/1/21 0:00,Mexico,0.000762426
8/1/21 0:00,Romania,0.00058126
8/1/21 0:00,North Macedonia,0.000123475
8/1/21 0:00,Turkey,0.000559273
8/1/21 0:00,Morocco,0.000142929
8/1/21 0:00,Dominican Republic,0.000146164
8/1/21 0:00,Estonia,0.000148308
8/1/21 0:00,Portugal,0.000154867
8/1/21 0:00,Indonesia,0.000162024
8/1/21 0:00,Republic of the Congo,0.000165116
8/1/21 0:00,Zimbabwe,0.000166293
8/1/21 0:00,"Hong Kong SAR, China",0.000169777
8/1/21 0:00,Oman,0.000567286
8/1/21 0:00,"Korea, Rep.",0.000206409
8/1/21 0:00,Hungary,0.000218213
8/1/21 0:00,Tajikistan,0.000223441
8/1/21 0:00,Austria,0.000224903
8/1/21 0:00,Serbia,0.000225834
8/1/21 0:00,Poland,0.000199417
8/1/21 0:00,South Africa,0.000233053
8/1/21 0:00,Taiwan,0.000229358
8/1/21 0:00,Argentina,0.000536186
8/1/21 0:00,India,0.000495474
8/1/21 0:00,Spain,0.000486033
8/1/21 0:00,Italy,0.000452261
8/1/21 0:00,Greece,0.000414647
8/1/21 0:00,Uzbekistan,0.000544661
8/1/21 0:00,Finland,0.000326938
8/1/21 0:00,Belgium,0.000310432
8/1/21 0:00,Switzerland,0.000278448
8/1/21 0:00,Laos,0.000259411
8/1/21 0:00,Azerbaijan,0.000250391
8/1/21 0:00,Vietnam,0.000240218
8/1/21 0:00,Angola,0.000373006
9/1/21 0:00,New Zealand,2.61E-05
9/1/21 0:00,Bosnia and Herzegovina,2.51E-05
9/1/21 0:00,Brunei,2.20E-05
9/1/21 0:00,Slovenia,2.14E-05
9/1/21 0:00,Lebanon,2.11E-05
9/1/21 0:00,Iraq,1.67E-05
9/1/21 0:00,Slovakia,1.82E-05
9/1/21 0:00,Bolivia,1.69E-05
9/1/21 0:00,Denmark,1.38E-05
9/1/21 0:00,Ecuador,1.30E-05
